,latitude,longitude,name
1417,38.50026653,-121.5340717,741 WESTLITE CIR
1418,38.44736484,-121.4263377,8545 DERLIN WAY
1419,38.51651763,-121.4211301,6071 71ST ST
1420,38.68378949,-121.4963494,5948 MEEKS WAY
1421,38.64634156,-121.45297190000001,549 FRANESI WAY
1422,38.61449911,-121.4569471,NORWOOD AVE / NORWOOD BYP
1423,38.5923559,-121.4926811,N 7TH ST / N B ST
1424,38.61359368,-121.4495378,752 BOWLES ST
1425,38.65733301,-121.49521270000001,4601 BLACKROCK DR
1426,38.54431922,-121.4731872,3333 32ND ST
1427,38.51253489,-121.51919779999999,6288 FENNWOOD CT
1428,38.61060918,-121.44328940000001,1010 EL CAMINO AVE
1429,38.5606351,-121.4391818,1373 54TH ST
1430,38.60086039,-121.43296229999999,2001 POINT WEST WAY
1431,38.57223488,-121.4732784,2526 L ST
1432,38.57851802,-121.47761509999998,21ST ST / H ST
1433,38.46501315,-121.42857450000001,6429 VALLEY HI DR
1434,38.63862878,-121.3815598,3555 AUBURN BLVD
1435,38.64268311,-121.4522087,4074 TAYLOR ST
1436,38.5797628,-121.48331509999998,800 17TH ST
1437,38.57520727,-121.48024540000002,2000 K ST
1438,38.50741683,-121.48731570000001,2211 MANGRUM AVE
1439,38.55451604,-121.46743640000001,2500 35TH ST
1440,38.61483626,-121.4458043,2600 RIO LINDA BLVD
1441,38.61040293,-121.46004750000002,279 REDWOOD AVE
1442,38.48467865,-121.4591953,7511 MANDY DR
1443,38.58576729999999,-121.4818932,16TH ST / C ST
1444,38.58033768,-121.48538529999999,805 15TH ST
1445,38.5696461,-121.4156239,707 COMMONS DR
1446,38.53396253,-121.44177909999999,4417 55TH ST
1447,38.5102751,-121.42368300000001,6830 ELDER CREEK RD
1448,38.47692109,-121.4930712,2020 DANVERS WAY
1449,38.54255771,-121.472889,3208 10TH AVE
1450,38.53396253,-121.44177909999999,4417 55TH ST
1451,38.58026647,-121.49793390000002,7TH ST / K ST
1452,38.62677344,-121.4926777,2 KELSO CIR
1453,38.54990015,-121.46625390000001,37TH ST / 4TH AVE
1454,38.59589147,-121.4911584,RICHARDS BLVD / N 7TH ST
1455,38.47638719,-121.50291509999998,7740 REENEL WAY
1456,38.628906,-121.5044945,3341 WINTER PARK DR
1457,38.61063309,-121.43069720000001,2455 PRINCETON ST
1458,38.5780775,-121.4731163,715 24TH ST
1459,38.51597101,-121.42994209999999,63RD ST / LEMON HILL AVE
1460,38.58860652,-121.4849513,1400 A ST
1461,38.61112465,-121.45935959999998,EL CAMINO AVE / GROVE AVE
1462,38.63609026,-121.44416869999999,3735 BRANCH ST
1463,38.54119139,-121.46476670000001,MARTIN LUTHER KING JR BLVD / 12TH AVE
1464,38.65206911,-121.4640355,83 MARILYN CIR
1465,38.50643521,-121.4306788,6239 BOBBIWOOD WAY
1466,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1467,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1468,38.48267497,-121.4803387,24TH ST / NEDRA CT
1469,38.64316291,-121.47458190000002,4100 NORTHGATE BLVD
1470,38.52199137,-121.49901489999999,5770 FREEPORT BLVD
1471,38.61035378,-121.4960597,1570 WATERWHEEL DR
1472,38.60134944,-121.46713559999999,902 DEL PASO BLVD
1473,38.66146903,-121.4392007,1130 CLAIRE AVE
1474,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1475,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1476,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1477,38.49574798,-121.4857747,TAMOSHANTER WAY / FLORIN RD
1478,38.48164219,-121.5033851,1441 MEADOWVIEW RD
1479,38.53690358,-121.5122827,1121 BROWNWYK DR
1480,38.48164219,-121.5033851,1441 MEADOWVIEW RD
1481,38.55614777,-121.4267606,65TH ST / ELVAS AVE
1482,38.51055016,-121.40908300000001,ELDER CREEK RD / POWER INN RD
1483,38.58314743,-121.49740990000002,651 I ST
1484,38.52561869,-121.4442877,5400 STOCKTON BLVD
1485,38.57661853,-121.48884369999999,L ST / 14TH ST
1486,38.55155803,-121.46849350000001,BROADWAY / 35TH ST
1487,38.49572235,-121.49240320000001,20TH ST / FLORIN RD
1488,38.47380451,-121.42667379999999,6500 MACK RD
1489,38.54218087,-121.40909380000001,RAMONA AVE / POWER INN RD
1490,38.60840673,-121.4495674,2364 CAMBRIDGE ST
1491,38.47529548,-121.422795,26 MASSIE CT
1492,38.61795278,-121.5215494,2814 ROSEAU WAY
1493,38.60154457,-121.42747,1689 ARDEN WAY
1494,38.62718796,-121.50150649999999,151 DEL VERDE CIR
1495,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1496,38.54829616,-121.5044528,1130 TENEIGHTH WAY
1497,38.61800953,-121.44616119999999,RIO LINDA BLVD / PRICE CT
1498,38.47425283,-121.43687690000002,CENTER PKWY / MACK RD
1499,38.5171811,-121.5265412,6001 RIVERSIDE BLVD
1500,38.58062786,-121.5014996,414 K ST
1501,38.5319734,-121.41761029999999,21ST AVE / CONCORD RD
1502,38.5304331,-121.4149241,4961 PRISCILLA LN
1503,38.56416411,-121.5029821,820 BROADWAY
1504,38.4749354,-121.4366375,5595 MACK RD
1505,38.51786994,-121.47371090000001,3090 38TH AVE
1506,38.62273062,-121.487505,1181 PEBBLEWOOD DR
1507,38.57411211,-121.415297,HOWE AVE / FAIR OAKS BLVD
1508,38.61475022,-121.44848940000001,BEAUMONT ST / LAMPASAS AVE
1509,38.66207022,-121.4477449,MARYSVILLE BLVD / RIO LINDA BLVD
1510,38.47421612,-121.42716999999999,MACK RD / VALLEY HI DR
1511,38.60154457,-121.42747,1689 ARDEN WAY
1512,38.47341184,-121.4266735,6680 VALLEY HI DR
1513,38.5827398,-121.47184340000001,2322 C ST
1514,38.56201402,-121.4972545,2505 RIVERSIDE BLVD
1515,38.59714644,-121.4520581,1600 EXPO PKWY
1516,38.5316187,-121.41262809999999,79TH ST / TORONTO WAY
1517,38.54621012,-121.45926750000001,3129 SAN JOSE WAY
1518,38.60434893,-121.5187747,1395 GARDEN HWY
1519,38.53525168,-121.43301149999999,4328 62ND ST
1520,38.525664299999995,-121.5214479,I 5 SB / SEAMAS AVE
1521,38.47345298,-121.4355908,5500 MACK RD
1522,38.62009591,-121.4196871,MARCONI AVE / BUS 80 WB
1523,38.61314172,-121.4912208,2634 STONECREEK DR
1524,38.54374161,-121.4453634,5201 9TH AVE
1525,38.45646666,-121.4289082,6375 SUMMERTIDE WAY
1526,38.5038971,-121.40969709999999,7961 53RD AVE
1527,38.63655425,-121.43619679999999,FELL ST / GRAND AVE
1528,38.54888945,-121.41075159999998,8000 FOLSOM BLVD
1529,38.60244653,-121.42717579999999,1651 ARDEN WAY
1530,38.5248104,-121.483171,FRUITRIDGE RD / 24TH ST
1531,38.63747898,-121.50389579999998,TRUXEL RD / GATEWAY PARK BLVD
1532,38.5074829,-121.55145230000001,6565 SURFSIDE WAY
1533,38.53580637,-121.4623494,4315 MARTIN LUTHER KING JR BLVD
1534,38.53942587,-121.4743771,30TH ST / 14TH AVE
1535,38.53078353,-121.47479380000001,2951 24TH AVE
1536,38.45160088,-121.442412,5211 CRYSTAL HILL WAY
1537,38.63757642,-121.5061358,3701 TRUXEL RD
1538,38.51187331,-121.4111584,7931 CAPISTRANO WAY
1539,38.64316291,-121.47458190000002,4100 NORTHGATE BLVD
1540,38.61632706,-121.43721070000001,1288 HELENA AVE
1541,38.47765971,-121.4955741,7684 19TH ST
1542,38.64316291,-121.47458190000002,4100 NORTHGATE BLVD
1543,38.57449124,-121.49152439999999,1230 N ST
1544,38.53167806,-121.4162179,4820 76TH ST
1545,38.60918188,-121.4259738,2400 CORMORANT WAY
1546,38.49549964,-121.51211119999999,FLORIN RD / S LAND PARK DR
1547,38.63371631,-121.468434,41 SOUTH AVE
1548,38.60244653,-121.42717579999999,1651 ARDEN WAY
1549,38.47935079,-121.4497304,4588 BARBEE WAY
1550,38.48024087,-121.4372628,5601 LERNER WAY
1551,38.50946788,-121.4353935,STOCKTON BLVD / 48TH AVE
1552,38.63747898,-121.50389579999998,TRUXEL RD / GATEWAY PARK BLVD
1553,38.55067613,-121.4618597,3946 2ND AVE
1554,38.47431447,-121.4348784,5605 MACK RD
1555,38.52652786,-121.4443436,5330 STOCKTON BLVD
1556,38.63862878,-121.3815598,3555 AUBURN BLVD
1557,38.61586018,-121.4445924,950 ELEANOR AVE
1558,38.53959757,-121.4261348,14TH AVE / 67TH ST
1559,38.55300441,-121.4269117,6800 FOLSOM BLVD
1560,38.55193597,-121.4541222,4422 Y ST
1561,38.50564851,-121.55213130000001,241 RIVERBROOK WAY
1562,38.51909867,-121.52275359999999,5953 RIVERSIDE BLVD
1563,38.48740644,-121.4570784,4359 SHINING STAR DR
1564,38.51798405,-121.4283253,5956 64TH ST
1565,38.65357208,-121.50951270000002,4500 TRUXEL RD
1566,38.48575193,-121.46264579999999,3892 ROBINRIDGE WAY
1567,38.59864132,-121.4396597,1451 RIVER PARK DR
1568,38.47963499,-121.45757409999999,MEADOWSTONE DR / SUNMEADOW DR
1569,38.66489459,-121.43891799999999,5325 DRY CREEK RD
1570,38.51557848,-121.4372604,6105 STOCKTON BLVD
1571,38.57997771,-121.4978345,700 K ST
1572,38.46667459,-121.4449453,4816 VALLEY HI DR
1573,38.64150838,-121.42179909999999,237 MAJESTIC LN
1574,38.54049185,-121.47631659999999,3710 FRANKLIN BLVD
1575,38.55330191,-121.48803159999999,21ST ST / 3RD AVE
1576,38.5185631,-121.37111110000001,8940 ALDER AVE
1577,38.61266767,-121.4523028,650 PLAZA AVE
1578,38.56191557,-121.4738686,2025 28TH ST
1579,38.61398148,-121.4886144,2614 ERIN DR
1580,38.51640138,-121.36746720000001,4 WAYNE CT
1581,38.51640138,-121.36746720000001,4 WAYNE CT
1582,38.5241743,-121.4109836,7917 32ND AVE
1583,38.63862878,-121.3815598,3555 AUBURN BLVD
1584,38.68058937,-121.50309109999999,380 RICK HEINRICH CIR
1585,38.48542538,-121.47828200000001,2541 FERNDALE AVE
1586,38.61625577,-121.500722,15 CHIEF CT
1587,38.61464988,-121.51834469999999,2820 GRASSLANDS DR
1588,38.53232093,-121.4294935,64TH ST / 21ST AVE
1589,38.48160193,-121.4654193,3501 MEADOWVIEW RD
1590,38.5171811,-121.5265412,6087 RIVERSIDE BLVD
1591,38.59623882,-121.5060581,222 JIBBOOM ST
1592,38.47334706,-121.4883531,2305 EXPEDITION WAY
1593,38.56321928,-121.4984736,RIVERSIDE BLVD / BROADWAY
1594,38.64479784,-121.4581238,4211 NORWOOD AVE
1595,38.57904372,-121.4815537,815 18TH ST
1596,38.47531506,-121.44874850000001,4551 MACK RD
1597,38.58138778,-121.48379299999999,G ST / 16TH ST
1598,38.51727419,-121.41867739999999,7336 ROTELLA DR
1599,38.4767094,-121.4377902,7739 CENTER PKWY
1600,38.60873128,-121.5193996,2381 RIVER PLAZA DR
1601,38.47472088,-121.49730990000002,7817 AMHERST ST
1602,38.65972757,-121.5244558,4800N KOKOMO DR
1603,38.53616085,-121.42859920000001,65TH ST / 18TH AVE
1604,38.5395277,-121.47503359999999,3837 FRANKLIN BLVD
1605,38.54536782,-121.4576585,3201 42ND ST
1606,38.52497346,-121.44259040000001,STOCKTON BLVD / FRUITRIDGE RD
1607,38.57661853,-121.48884369999999,14TH ST / L ST
1608,38.57122734,-121.47332779999999,26TH ST / CAPITOL AVE
1609,38.47425283,-121.43687690000002,CENTER PKWY / MACK RD
1610,38.58052209,-121.49862479999999,545 K ST
1611,38.50482589999999,-121.54469669999999,459 WINDWARD WAY
1612,38.57342047,-121.45533600000002,713 37TH ST
1613,38.60154457,-121.42747,1689 ARDEN WAY
1614,38.52497346,-121.44259040000001,STOCKTON BLVD / FRUITRIDGE RD
1615,38.57394234,-121.4707578,1010 27TH ST
1616,38.52273597,-121.47678590000001,2811 33RD AVE
1617,38.50622587,-121.4367156,6001 RIZA AVE
1618,38.57419952,-121.47055300000001,27TH ST / J ST
1619,38.51719277,-121.38643190000002,8581 YOUNGER CREEK DR
1620,38.55472055,-121.46712360000001,35TH ST / Y ST
1621,38.57961426,-121.47714180000001,21ST ST / G ST
1622,38.49609085,-121.4740915,2829 FLORIN RD
1623,38.58506592,-121.4884229,12TH ST / E ST
1624,38.50910577,-121.51735120000001,6501 LAKE PARK DR
1625,38.58033768,-121.48538529999999,805 15TH ST
1626,38.55669548,-121.41007169999999,7600 LA RIVIERA DR
1627,38.57274295,-121.46968580000001,28TH ST / K ST
1628,38.64242648,-121.42034209999998,122 VILLAGE CIR
1629,38.59891162,-121.4258885,1696 ARDEN WAY
1630,38.49647503,-121.5070696,1349 FLORIN RD
1631,38.47425283,-121.43687690000002,MACK RD / CENTER PKWY
1632,38.57274295,-121.46968580000001,28TH ST / K ST
1633,38.53317181,-121.4463754,20TH AVE / STOCKTON BLVD
1634,38.60416364,-121.43743970000001,1324 ARDEN WAY
1635,38.45538981,-121.433282,52 DEL VISTA CIR
1636,38.58312791,-121.5049909,112 J ST
1637,38.49372331,-121.52470859999998,7236 GREENHAVEN DR
1638,38.57492438,-121.46873909999998,I ST / 28TH ST
1639,38.57473276,-121.50032350000001,7TH ST / P ST
1640,38.48250578,-121.47874350000001,2451 MEADOWVIEW RD
1641,38.5099909,-121.42396140000001,6805 RANCHO PICO WAY
1642,38.51054436,-121.41225630000001,SUN RIVER DR / ELDER CREEK RD
1643,38.62663929,-121.46827320000001,3293 WESTERN AVE
1644,38.62773289,-121.4438628,BRANCH ST / RIVERA DR
1645,38.61915532,-121.49435600000001,2901 STONECREEK DR
1646,38.49362212,-121.45800600000001,MEADOWGATE DR / FRANKLIN BLVD
1647,38.45826571,-121.4453528,25 TYNDALL CT
1648,38.56040719,-121.4706693,2104 ALHAMBRA BLVD
1649,38.57238808,-121.46834879999999,K ST / 29TH ST
1650,38.52469228,-121.4440747,5288 FRUITRIDGE RD
1651,38.62682816,-121.46278649999999,181 CATHCART AVE
1652,38.56858948,-121.40763340000001,288 HOWE AVE
1653,38.54562468,-121.4603243,3126 SANTA CRUZ WAY
1654,38.61897041,-121.46362279999998,148 LINDLEY DR
1655,38.55531288,-121.46397890000001,3630 DOWNEY WAY
1656,38.5105054,-121.435864,STOCKTON BLVD / 47TH AVE
1657,38.52497346,-121.44259040000001,STOCKTON BLVD / FRUITRIDGE RD
1658,38.57003953,-121.49642490000001,S ST / 11TH ST
1659,38.57514018,-121.48799029999999,CAPITOL AVE / 15TH ST
1660,38.59902063,-121.4340896,1562 RESPONSE RD
1661,38.60765307,-121.45219440000001,645 CALVADOS AVE
1662,38.47885765,-121.4894804,7657 WALSH WAY
1663,38.56969876,-121.48143619999999,21ST ST / P ST
1664,38.54031312,-121.45021840000001,13TH AVE / STOCKTON BLVD
1665,38.48230213,-121.4530858,FRANKLIN BLVD / BROOKFIELD DR
1666,38.4897602,-121.50362209999999,1448 MATHEWS WAY
1667,38.58067301,-121.4948106,9TH ST / J ST
1668,38.51599171,-121.4274605,65TH STREET EXPY / LEMON HILL AVE
1669,38.58033768,-121.48538529999999,805 15TH ST
1670,38.50795726,-121.41869380000001,7430 50TH AVE
1671,38.58033768,-121.48538529999999,805 15TH ST
1672,38.57238808,-121.46834879999999,29TH ST / K ST
1673,38.63488762,-121.45986210000001,3700 DIDCOT CIR
1674,38.63392176,-121.4576639,3651 NORWOOD AVE
1675,38.56987859,-121.4910186,1417 R ST
1676,38.63297957,-121.4212696,1947 SOUTH AVE
1677,38.57858559,-121.4641608,E ST / 30TH ST
1678,38.64628124,-121.4553219,4307 BURGESS DR
1679,38.59891162,-121.4258885,1696 ARDEN WAY
1680,38.643562700000004,-121.464145,4149 ENGLEWOOD ST
1681,38.550348299999996,-121.4379514,2ND AVE / 58TH ST
1682,38.44653175,-121.41408510000001,7690 JACINTO RD
1683,38.54414515,-121.4610278,3326 40TH ST
1684,38.50703711,-121.4110446,7806 50TH AVE
1685,38.49210335,-121.5076797,7308 FARM DALE WAY
1686,38.67232741,-121.5135763,5350 DUNLAY DR
1687,38.45814178,-121.428371,COSUMNES RIVER BLVD / CENTER PKWY
1688,38.5194434,-121.51649840000002,LAKE CREST WAY / GLORIA DR
1689,38.47672027,-121.43270759999999,5940 SEYFERTH WAY
1690,38.60075643,-121.46240559999998,151 GLOBE AVE
1691,38.49494036,-121.53430559999998,5 POLVADERA CT
1692,38.61199425,-121.4244182,1820 FRIENZA AVE
1693,38.57652974,-121.5025007,5TH ST / O ST
1694,38.54818818,-121.3940644,8389 FOLSOM BLVD
1695,38.61535582,-121.4407814,1119 GLENROSE AVE
1696,38.62578372,-121.46376049999999,148 FAIRBANKS AVE
1697,38.48719481,-121.46410230000001,3820 SHINING STAR DR
1698,38.55093619,-121.4007863,8245 LAKE FOREST DR
1699,38.47920788,-121.44510990000002,TANGERINE AVE / BROOKFIELD DR
1700,38.61562847,-121.4941115,2720 STONECREEK DR
1701,38.55158609,-121.4650489,3708 2ND AVE
1702,38.60938057,-121.44994129999999,739 DIXIEANNE AVE
1703,38.47866168,-121.43664299999999,7678 ROTHERTON WAY
1704,38.63861804,-121.433145,3905 ELM ST
1705,38.61437028,-121.5171426,W EL CAMINO AVE / GATEWAY OAKS DR
1706,38.55339508,-121.46019209999999,3959 Y ST
1707,38.57920289,-121.49394299999999,10TH ST / K ST
1708,38.52607558,-121.49608490000001,5401 FREEPORT BLVD
1709,38.52545649,-121.43181340000001,6231 FRUITRIDGE RD
1710,38.56892645,-121.4770068,1525 24TH ST
1711,38.63952262,-121.44244029999999,3928 MAY ST
1712,38.50924636,-121.4899655,2101 48TH AVE
1713,38.559416600000006,-121.4854383,2100 BROADWAY
1714,38.64960775,-121.5097011,4321 TRUXEL RD
1715,38.61164446,-121.4473165,2422 DEL PASO BLVD
1716,38.61899876,-121.47520800000001,2960 NORTHGATE BLVD
1717,38.64310734,-121.4170313,4130 DAYTON ST
1718,38.61215173,-121.46588940000001,SANTIAGO AVE / WESTERN AVE
1719,38.63922669,-121.440293,3918 HAYWOOD ST
1720,38.66131821,-121.4941478,1511 EDGEMORE AVE
1721,38.62295396,-121.43514579999999,3069 MARYSVILLE BLVD
1722,38.54783739,-121.42432029999999,6730 4TH AVE
1723,38.5125956,-121.4144237,7655 MARALEE WAY
1724,38.53182194,-121.46470409999999,MARTIN LUTHER KING JR BLVD / 23RD AVE
1725,38.62713181,-121.5012199,101 DEL VERDE CIR
1726,38.58286126,-121.444405,4151 CLYDE CT
1727,38.45718227,-121.4133413,8101 COSUMNES RIVER BLVD
1728,38.49136309,-121.49395049999998,1967 WHITMAN WAY
1729,38.55495326,-121.38503359999999,2787 WISSEMANN DR
1730,38.52573067,-121.44530759999999,5051 FRUITRIDGE RD
1731,38.57223488,-121.4732784,2526 L ST
1732,38.58121896,-121.50486780000001,1125 2ND ST
1733,38.501249200000004,-121.50747690000001,6854 BUENA TERRA WAY
1734,38.53684169,-121.47857040000001,4200 NORTON WAY
1735,38.485360899999996,-121.4834913,7534 ADDISON WAY
1736,38.56345574,-121.41109650000001,712 DUNBARTON CIR
1737,38.55100213,-121.4569932,43RD ST / 2ND AVE
1738,38.58221746,-121.50527009999999,FIREHOUSE ALY / K ST
1739,38.57206419,-121.5074847,1990 3RD ST
1740,38.59513553,-121.4280253,EXPOSITION BLVD / CHALLENGE WAY
1741,38.61227299,-121.4421005,1071 SANTIAGO AVE
1742,38.61209749,-121.4427213,1063 SANTIAGO AVE
1743,38.52700121,-121.47817739999999,2761 29TH AVE
1744,38.5125956,-121.4144237,7655 MARALEE WAY
1745,38.47363779,-121.4425544,7814 SUMMERSDALE DR
1746,38.5057826,-121.4359118,6001 RIZA AVE
1747,38.56613712,-121.46808759999999,ALHAMBRA BLVD / P ST
1748,38.52484987,-121.4772878,FRUITRIDGE RD / 28TH ST
1749,38.53190991,-121.513869,1164 25TH AVE
1750,38.52484987,-121.4772878,28TH ST / FRUITRIDGE RD
1751,38.47429277,-121.4503108,MACK RD / FRANKLIN BLVD
1752,38.65685581,-121.443751,8 BRIAR CREEK CT
1753,38.48326162,-121.49561829999999,7550 18TH ST
1754,38.47822749,-121.45840919999999,156 CREEKSIDE CIR
1755,38.64316291,-121.47458190000002,4100 NORTHGATE BLVD
1756,38.5733534,-121.4728783,2520 K ST
1757,38.53632427,-121.4283287,4285 65TH ST
1758,38.52484987,-121.4772878,FRUITRIDGE RD / 28TH ST
1759,38.46009782,-121.41973970000001,ALPINE FROST DR / COVEY CREEK WAY
1760,38.57129023,-121.4860977,1711 P ST
1761,38.44957781,-121.4296128,8485 SUNNYBRAE DR
1762,38.63449242,-121.5028488,3561 TRUXEL RD
1763,38.51052896,-121.4233804,ELDER CREEK RD / PANTANO DR
1764,38.54098258,-121.46119159999999,3982 12TH AVE
1765,38.63862878,-121.3815598,3555 AUBURN BLVD
1766,38.57188611,-121.46488970000001,1025 ALHAMBRA BLVD
1767,38.5149777,-121.43512620000001,6000 LEMON HILL AVE
1768,38.56053898,-121.48837490000001,BROADWAY / 19TH ST
1769,38.47038918,-121.4223876,6600 BRUCEVILLE RD
1770,38.53748352,-121.46399040000001,3833 17TH AVE
1771,38.53197902,-121.4192743,73RD ST / 21ST AVE
1772,38.62127582,-121.4481729,ALTOS AVE / ACACIA AVE
1773,38.47421612,-121.42716999999999,MACK RD / VALLEY HI DR
1774,38.61495011,-121.44320649999999,1001 OLIVERA WAY
1775,38.53255722,-121.4284078,4791 65TH ST
1776,38.45814178,-121.428371,COSUMNES RIVER BLVD / CENTER PKWY
1777,38.50741014,-121.4262572,6579 CUNNINGHAM WAY
1778,38.53847284,-121.4647521,MARTIN LUTHER KING JR BLVD / 15TH AVE
1779,38.64399332,-121.4522932,TAYLOR ST / JESSIE AVE
1780,38.62127582,-121.4481729,ALTOS AVE / ACACIA AVE
1781,38.59808509,-121.4275537,1690 ARDEN WAY
1782,38.54020494,-121.4505653,3800 STOCKTON BLVD
1783,38.5407138,-121.4719831,3725 32ND ST
1784,38.57321469,-121.484146,1325 18TH ST
1785,38.56931527,-121.405123,2471 AMERICAN RIVER DR
1786,38.52904451,-121.47279650000002,FRANKLIN BLVD / 26TH AVE
1787,38.57188611,-121.46488970000001,1025 ALHAMBRA BLVD
1788,38.52466107,-121.49663319999999,1906 FRUITRIDGE RD
1789,38.50801843,-121.4787669,WOODBINE AVE / 49TH AVE
1790,38.47047038,-121.4276716,6450 BAMFORD DR
1791,38.61266409,-121.4988152,1620 W EL CAMINO AVE
1792,38.47322263,-121.4250682,7821 ALTA VALLEY DR
1793,38.49145352,-121.47602979999999,2741 67TH AVE
1794,38.46689445,-121.4170895,8001 BRUCEVILLE RD
1795,38.6593321,-121.5231067,4800 KOKOMO DR
1796,38.6593321,-121.5231067,4800 KOKOMO DR
1797,38.6593321,-121.5231067,4800 KOKOMO DR
1798,38.60607992,-121.5170483,2265 RIVER PLAZA DR
1799,38.62907056,-121.4812389,815 SAN JUAN RD
1800,38.5107739,-121.41257590000001,6336 SUN RIVER DR
1801,38.50553737,-121.43573909999998,6001 RIZA AVE
1802,38.63001178,-121.5246121,307 DRAGONFLY CIR
1803,38.65588957,-121.5219811,TOWN CENTER DR / DEL PASO RD
1804,38.64648745,-121.4588953,4317 NORWOOD AVE
1805,38.61266409,-121.4988152,1620 W EL CAMINO AVE
1806,38.53725978,-121.44851829999999,SAN FRANCISCO BLVD / STOCKTON BLVD
1807,38.50238552,-121.4148429,7613 TIERRA ARBOR WAY
1808,38.62592771,-121.45694409999999,NORWOOD AVE / FAIRBANKS AVE
1809,38.47577578,-121.45441070000001,123 DECATHLON CIR
1810,38.62613997,-121.42690490000001,ARCADE BLVD / DEL PASO BLVD
1811,38.62504428,-121.4978986,SAGINAW CIR / TRUXEL RD
1812,38.48712572,-121.46638059999998,BOULDER WAY / QUARTZ CT
1813,38.51357385,-121.43106920000001,6025 DIAS AVE
1814,38.56824782,-121.4063351,2350 AMERICAN RIVER DR
1815,38.47371582,-121.44165249999999,7811 SUMMERSDALE DR
1816,38.65682845,-121.44491740000001,873 HUNTERS CREEK DR
1817,38.63208305,-121.5275004,2773 SCREECH OWL WAY
1818,38.54903932,-121.4890727,3051 FREEPORT BLVD
1819,38.52123795,-121.51226740000001,35TH AVE / S LAND PARK DR
1820,38.48160193,-121.4654193,3501 MEADOWVIEW RD
1821,38.56972093,-121.4436294,4700 H ST
1822,38.53689529,-121.5045145,4408 DEL RIO RD
1823,38.550599,-121.5055033,3131 RIVERSIDE BLVD
1824,38.57054301,-121.4559805,3815 J ST
1825,38.52164684,-121.4709707,FRANKLIN BLVD / 34TH AVE
1826,38.52164684,-121.4709707,FRANKLIN BLVD / 34TH AVE
1827,38.63475409,-121.4347477,1400 GRAND AVE
1828,38.54675579,-121.45384009999998,BROADWAY / STOCKTON BLVD
1829,38.56602524,-121.4996535,W ST / 10TH ST
1830,38.68359884,-121.4986104,1641 HALO WAY
1831,38.48226812,-121.44824070000001,6 SAINT MARIE CIR
1832,38.48146892,-121.47534499999999,CORAL GABLES CT / MEADOWVIEW RD
1833,38.62648616,-121.49669479999999,3200 TRUXEL RD
1834,38.50962701,-121.4236743,6907 VILLA JUARES CIR
1835,38.54837098,-121.4723111,3223 DONNER WAY
1836,38.64969964,-121.4599529,2 SUNBORG CT
1837,38.54653635,-121.43053370000001,6390 BROADWAY
1838,38.61442767,-121.4256271,2645 PLOVER ST
1839,38.50337906,-121.5124278,1360 TUGGLE WAY
1840,38.45936698,-121.4301423,8236 CENTER PKWY
1841,38.66058449,-121.54293090000002,4855 DARLINGTON LN
1842,38.50102546,-121.4875817,2155 55TH AVE
1843,38.52466889,-121.39298459999999,8376 FRUITRIDGE RD
1844,38.56831488,-121.4551476,1109 1/2 39TH ST
1845,38.60154457,-121.42747,1689 ARDEN WAY
1846,38.6118742,-121.46110729999998,226 SANTIAGO AVE
1847,38.53896764,-121.4702374,3916 TEMPLE AVE
1848,38.57216632,-121.5043919,5TH ST / S ST
1849,38.61138598,-121.4472415,845 EL CAMINO AVE
1850,38.5695415,-121.40908400000001,AMERICAN RIVER DR / HOWE AVE
1851,38.65120874,-121.45151990000001,4570 TIDEWIND DR
1852,38.48832414,-121.45719720000001,17 LA PERA CT
1853,38.64628124,-121.4553219,4307 BURGESS DR
1854,38.4811677,-121.46474479999999,3765 ANDROS WAY
1855,38.51368568,-121.52926940000002,6205 RIVERSIDE BLVD
1856,38.61112661,-121.4487064,EL CAMINO AVE / DEL PASO BLVD
1857,38.51042757,-121.5419071,6421 RIVERSIDE BLVD
1858,38.64642723,-121.4560035,4332 NORWOOD AVE
1859,38.51658451,-121.5236897,941 43RD AVE
1860,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1861,38.55806637,-121.4715924,ALHAMBRA BLVD / W ST
1862,38.46703933,-121.419142,8017 ARROYO VISTA DR
1863,38.52497346,-121.44259040000001,FRUITRIDGE RD / STOCKTON BLVD
1864,38.52709836,-121.44249340000002,5321 STOCKTON BLVD
1865,38.56945352,-121.4005189,2636 LATHAM DR
1866,38.53881527,-121.47901399999999,2750 SUTTERVILLE RD
1867,38.61000927,-121.44703170000001,2444 EMPRESS ST
1868,38.4873608,-121.5160587,104 FOUNTAIN OAKS CIR
1869,38.57211152,-121.48000559999998,1331 21ST ST
1870,38.57510308,-121.47723090000001,2201 K ST
1871,38.50643674,-121.43154890000001,6222 BOBBIWOOD WAY
1872,38.62798003,-121.44615719999999,UNION ST / RIO LINDA BLVD
1873,38.52524507,-121.37029369999999,S WATT AVE / FRUITRIDGE RD
1874,38.62712763,-121.4772274,3257 NORTHVIEW DR
1875,38.46956286,-121.4616848,6 DEERTREE CT
1876,38.6347855,-121.41344440000002,2303 ROANOKE AVE
